dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
DodgerLoopGame,0.8188,,,no_baseline,0.6509,,,no_baseline,0.0832,,,no_baseline,182630,3.1864
DodgerLoopWeekend,0.9783,,,no_baseline,0.1236,,,no_baseline,1.7116,,,no_baseline,182630,3.1864
EOGHorizontalSignal,0.511,,,no_baseline,1.4851,,,no_baseline,1.9563,,,no_baseline,184260,3.1925
EOGVerticalSignal,0.511,,,no_baseline,1.6839,,,no_baseline,1.5086,,,no_baseline,184260,3.1925
EthanolLevel,0.84,,,no_baseline,0.4317,,,no_baseline,1.8069,,,no_baseline,182956,3.1876
FreezerRegularTrain,0.9986,,,no_baseline,0.0584,,,no_baseline,0.5332,,,no_baseline,182630,3.1864
FreezerSmallTrain,0.6902,,,no_baseline,0.6651,,,no_baseline,0.1485,,,no_baseline,182630,3.1864
Fungi,0.9785,,,no_baseline,0.1745,,,no_baseline,1.2718,,,no_baseline,185238,3.1963
GestureMidAirD1,0.7308,,,no_baseline,1.045,,,no_baseline,2.6152,,,no_baseline,186542,3.2012
GestureMidAirD2,0.6462,,,no_baseline,1.0651,,,no_baseline,2.6018,,,no_baseline,186542,3.2012
GestureMidAirD3,0.3077,,,no_baseline,2.1217,,,no_baseline,1.9332,,,no_baseline,186542,3.2012
GesturePebbleZ1,0.9244,,,no_baseline,0.3271,,,no_baseline,2.3012,,,no_baseline,183282,3.1888
GesturePebbleZ2,0.9114,,,no_baseline,0.3224,,,no_baseline,2.4316,,,no_baseline,183282,3.1888
GunPointAgeSpan,0.9873,,,no_baseline,0.093,,,no_baseline,1.5125,,,no_baseline,182630,3.1864
GunPointMaleVersusFemale,0.9937,,,no_baseline,0.0605,,,no_baseline,0.8437,,,no_baseline,182630,3.1864
GunPointOldVersusYoung,0.9746,,,no_baseline,0.1037,,,no_baseline,0.8165,,,no_baseline,182630,3.1864
HouseTwenty,0.9664,,,no_baseline,0.1184,,,no_baseline,2.4566,,,no_baseline,182630,3.1864
InsectEPGRegularTrain,0.9799,,,no_baseline,0.1308,,,no_baseline,0.9876,,,no_baseline,182793,3.187
InsectEPGSmallTrain,0.9317,,,no_baseline,0.2403,,,no_baseline,2.6548,,,no_baseline,182793,3.187
MelbournePedestrian,0.9028,,,no_baseline,0.3385,,,no_baseline,-0.2144,,,no_baseline,183934,3.1913
MixedShapesRegularTrain,0.9765,,,no_baseline,0.1714,,,no_baseline,1.2281,,,no_baseline,183119,3.1882
MixedShapesSmallTrain,0.873,,,no_baseline,0.4151,,,no_baseline,1.6146,,,no_baseline,183119,3.1882
