dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
PigArtPressure,0.7115,,,no_baseline,1.0528,,,no_baseline,-0.6672,,,no_baseline,278544,3.5747
PigCVP,0.4279,,,no_baseline,2.4508,,,no_baseline,0.0857,,,no_baseline,278544,3.5747
PowerCons,0.9667,,,no_baseline,0.1232,,,no_baseline,0.0675,,,no_baseline,271644,3.5484
Rock,0.84,,,no_baseline,0.4915,,,no_baseline,0.515,,,no_baseline,271920,3.5494
SemgHandGenderCh2,0.8633,,,no_baseline,0.3253,,,no_baseline,0.2362,,,no_baseline,271644,3.5484
SemgHandMovementCh2,0.2867,,,no_baseline,1.7828,,,no_baseline,0.4896,,,no_baseline,272196,3.5505
SemgHandSubjectCh2,0.8889,,,no_baseline,0.3588,,,no_baseline,0.0637,,,no_baseline,272058,3.5499
ShakeGestureWiimoteZ,0.9,,,no_baseline,0.514,,,no_baseline,0.3363,,,no_baseline,272748,3.5525
SmoothSubspace,0.8867,,,no_baseline,0.3389,,,no_baseline,0.0206,,,no_baseline,271782,3.5489
UMD,0.9583,,,no_baseline,0.1759,,,no_baseline,0.2496,,,no_baseline,271782,3.5489
