dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
AllGestureWiimoteX,0.7557,,,no_baseline,0.8478,,,no_baseline,1.8327,,,no_baseline,269164,3.5389
AllGestureWiimoteY,0.7229,,,no_baseline,0.8826,,,no_baseline,2.2574,,,no_baseline,269164,3.5389
AllGestureWiimoteZ,0.7814,,,no_baseline,0.8113,,,no_baseline,1.8827,,,no_baseline,269164,3.5389
BME,1.0,,,no_baseline,0.0896,,,no_baseline,0.1803,,,no_baseline,268198,3.5352
Chinatown,0.9796,,,no_baseline,0.1154,,,no_baseline,-0.1525,,,no_baseline,268060,3.5347
Crop,0.6832,,,no_baseline,0.9877,,,no_baseline,0.1583,,,no_baseline,271096,3.5463
DodgerLoopDay,0.5875,,,no_baseline,1.3025,,,no_baseline,0.9887,,,no_baseline,268750,3.5373
DodgerLoopGame,0.8696,,,no_baseline,0.3638,,,no_baseline,0.5289,,,no_baseline,268060,3.5347
DodgerLoopWeekend,0.9638,,,no_baseline,0.2311,,,no_baseline,0.4,,,no_baseline,268060,3.5347
EOGHorizontalSignal,0.5994,,,no_baseline,1.2913,,,no_baseline,2.3015,,,no_baseline,269440,3.5399
EOGVerticalSignal,0.5221,,,no_baseline,1.6552,,,no_baseline,1.801,,,no_baseline,269440,3.5399
EthanolLevel,0.854,,,no_baseline,0.441,,,no_baseline,0.694,,,no_baseline,268336,3.5358
FreezerRegularTrain,0.9947,,,no_baseline,0.0704,,,no_baseline,0.1737,,,no_baseline,268060,3.5347
FreezerSmallTrain,0.7761,,,no_baseline,0.4218,,,no_baseline,0.2645,,,no_baseline,268060,3.5347
Fungi,0.9355,,,no_baseline,0.2833,,,no_baseline,1.6199,,,no_baseline,270268,3.5431
GestureMidAirD1,0.6538,,,no_baseline,0.9591,,,no_baseline,1.6188,,,no_baseline,271372,3.5473
GestureMidAirD2,0.6462,,,no_baseline,1.1964,,,no_baseline,1.7214,,,no_baseline,271372,3.5473
GestureMidAirD3,0.4,,,no_baseline,2.2859,,,no_baseline,1.1813,,,no_baseline,271372,3.5473
GesturePebbleZ1,0.9186,,,no_baseline,0.3281,,,no_baseline,1.0398,,,no_baseline,268612,3.5368
GesturePebbleZ2,0.8924,,,no_baseline,0.3473,,,no_baseline,1.6031,,,no_baseline,268612,3.5368
GunPointAgeSpan,0.981,,,no_baseline,0.1319,,,no_baseline,0.5765,,,no_baseline,268060,3.5347
GunPointMaleVersusFemale,0.9905,,,no_baseline,0.0879,,,no_baseline,0.4367,,,no_baseline,268060,3.5347
GunPointOldVersusYoung,0.9651,,,no_baseline,0.1392,,,no_baseline,0.4634,,,no_baseline,268060,3.5347
HouseTwenty,0.9748,,,no_baseline,0.1464,,,no_baseline,0.758,,,no_baseline,268060,3.5347
InsectEPGRegularTrain,0.9839,,,no_baseline,0.1385,,,no_baseline,0.5197,,,no_baseline,268198,3.5352
InsectEPGSmallTrain,0.9357,,,no_baseline,0.2308,,,no_baseline,0.5925,,,no_baseline,268198,3.5352
MelbournePedestrian,0.9028,,,no_baseline,0.3823,,,no_baseline,-0.1506,,,no_baseline,269164,3.5389
MixedShapesRegularTrain,0.9687,,,no_baseline,0.1938,,,no_baseline,0.3801,,,no_baseline,268474,3.5362
MixedShapesSmallTrain,0.8713,,,no_baseline,0.4389,,,no_baseline,0.4861,,,no_baseline,268474,3.5362
