dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
ShapesAll,0.8383,0.9283,-0.09,loss,0.6765,0.4908,0.1857,loss,2.1842,9.5598,-7.3756,loss,65440,1.5166
SmallKitchenAppliances,0.776,0.7819,-0.0059,loss,0.5263,2.273,-1.7467,win,1.5622,3.9346,-2.3724,loss,61222,1.5006
SonyAIBORobotSurface1,0.7987,0.9338,-0.1351,loss,0.4343,0.3641,0.0702,loss,0.3013,3.2614,-2.9601,loss,61148,1.5003
SonyAIBORobotSurface2,0.8762,0.8269,0.0493,win,0.2701,1.433,-1.1629,win,-0.5279,2.9596,-3.4875,loss,61148,1.5003
StarLightCurves,0.9741,0.9769,-0.0028,tie,0.1343,0.2046,-0.0703,win,1.898,8.4155,-6.5175,loss,61222,1.5006
Strawberry,0.9649,0.9746,-0.0097,loss,0.1435,0.1629,-0.0194,win,0.0737,6.2246,-6.1509,loss,61148,1.5003
SwedishLeaf,0.9424,0.967,-0.0246,loss,0.2495,0.1892,0.0603,loss,0.8348,4.1636,-3.3288,loss,62110,1.5039
Symbols,0.9397,0.9576,-0.0179,loss,0.2424,0.1578,0.0846,loss,1.4459,2.5618,-1.1159,loss,61444,1.5014
SyntheticControl,0.9933,0.9973,-0.004,tie,0.122,0.0052,0.1168,loss,0.5386,3.3016,-2.763,loss,61444,1.5014
ToeSegmentation1,0.9079,0.9632,-0.0553,loss,0.2077,0.1864,0.0213,loss,0.3055,2.1806,-1.8751,loss,61148,1.5003
ToeSegmentation2,0.9615,0.9092,0.0523,win,0.1411,0.5003,-0.3592,win,0.6027,3.2069,-2.6042,loss,61148,1.5003
Trace,1.0,1.0,0.0,tie,0.0687,0.0,0.0687,loss,1.3352,4.9221,-3.5869,loss,61296,1.5009
TwoLeadECG,0.9982,0.9993,-0.0011,tie,0.0675,0.0066,0.0609,loss,0.5788,4.762,-4.1832,loss,61148,1.5003
TwoPatterns,1.0,1.0,0.0,tie,0.0894,0.0,0.0894,loss,2.0162,12.1597,-10.1435,loss,61296,1.5009
UWaveGestureLibraryAll,0.9698,0.9447,0.0251,win,0.22,0.3434,-0.1234,win,2.0024,8.0814,-6.079,loss,61592,1.502
UWaveGestureLibraryX,0.8113,0.8099,0.0014,tie,0.634,1.5956,-0.9616,win,1.4027,4.3044,-2.9017,loss,61592,1.502
UWaveGestureLibraryY,0.7345,0.7528,-0.0183,loss,0.795,1.8851,-1.0901,win,1.4239,4.101,-2.6771,loss,61592,1.502
UWaveGestureLibraryZ,0.7239,0.7432,-0.0193,loss,0.7389,1.9758,-1.2369,win,1.6948,4.6466,-2.9518,loss,61592,1.502
