dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
Wafer,0.9891,0.998,-0.0089,loss,0.0869,0.017,0.0699,loss,-0.0158,1.1361,-1.1519,loss,66948,1.5256
Wine,0.5,0.8185,-0.3185,loss,0.6907,0.9499,-0.2592,win,2.1898,26.9638,-24.774,loss,66948,1.5256
WordSynonyms,0.7053,0.7417,-0.0364,loss,1.2402,1.8361,-0.5959,win,1.0343,3.0425,-2.0082,loss,68650,1.532
Worms,0.6494,0.7662,-0.1168,loss,0.9082,1.5027,-0.5945,win,0.7903,3.1133,-2.323,loss,67170,1.5264
WormsTwoClass,0.6234,0.7065,-0.0831,loss,0.6694,1.8387,-1.1693,win,0.7086,4.3009,-3.5923,loss,66948,1.5256
Yoga,0.8903,0.9031,-0.0128,loss,0.2784,0.5236,-0.2452,win,1.0105,6.6224,-5.6119,loss,66948,1.5256
ACSF1,0.83,,,no_baseline,0.6307,,,no_baseline,1.5209,,,no_baseline,67540,1.5278
AllGestureWiimoteX,0.7414,,,no_baseline,0.923,,,no_baseline,2.3896,,,no_baseline,67540,1.5278
AllGestureWiimoteY,0.8043,,,no_baseline,0.6994,,,no_baseline,2.1873,,,no_baseline,67540,1.5278
AllGestureWiimoteZ,0.7043,,,no_baseline,0.9001,,,no_baseline,2.0427,,,no_baseline,67540,1.5278
BME,0.98,,,no_baseline,0.113,,,no_baseline,0.7964,,,no_baseline,67022,1.5258
Chinatown,0.9854,,,no_baseline,0.1114,,,no_baseline,0.6166,,,no_baseline,66948,1.5256
Crop,0.7214,,,no_baseline,0.9076,,,no_baseline,0.3668,,,no_baseline,68576,1.5317
DodgerLoopDay,0.55,,,no_baseline,1.2745,,,no_baseline,0.924,,,no_baseline,67318,1.5269
DodgerLoopGame,0.8841,,,no_baseline,0.3222,,,no_baseline,0.399,,,no_baseline,66948,1.5256
DodgerLoopWeekend,0.971,,,no_baseline,0.167,,,no_baseline,1.2297,,,no_baseline,66948,1.5256
EOGHorizontalSignal,0.5276,,,no_baseline,1.5672,,,no_baseline,2.2784,,,no_baseline,67688,1.5283
EOGVerticalSignal,0.4972,,,no_baseline,1.7717,,,no_baseline,1.9424,,,no_baseline,67688,1.5283
EthanolLevel,0.674,,,no_baseline,0.9181,,,no_baseline,-2.4918,,,no_baseline,67096,1.5261
FreezerRegularTrain,0.9958,,,no_baseline,0.0613,,,no_baseline,0.0665,,,no_baseline,66948,1.5256
FreezerSmallTrain,0.6642,,,no_baseline,0.9055,,,no_baseline,0.4326,,,no_baseline,66948,1.5256
Fungi,0.9355,,,no_baseline,0.2705,,,no_baseline,0.3891,,,no_baseline,68132,1.5301
GestureMidAirD1,0.6615,,,no_baseline,0.9332,,,no_baseline,2.8118,,,no_baseline,68724,1.5323
GestureMidAirD2,0.6308,,,no_baseline,1.0876,,,no_baseline,1.5815,,,no_baseline,68724,1.5323
GestureMidAirD3,0.3692,,,no_baseline,2.2151,,,no_baseline,2.297,,,no_baseline,68724,1.5323
GesturePebbleZ1,0.936,,,no_baseline,0.302,,,no_baseline,1.2152,,,no_baseline,67244,1.5267
GesturePebbleZ2,0.943,,,no_baseline,0.316,,,no_baseline,1.7073,,,no_baseline,67244,1.5267
GunPointAgeSpan,0.9873,,,no_baseline,0.1006,,,no_baseline,0.5456,,,no_baseline,66948,1.5256
GunPointMaleVersusFemale,0.9778,,,no_baseline,0.1091,,,no_baseline,0.5586,,,no_baseline,66948,1.5256
GunPointOldVersusYoung,0.9683,,,no_baseline,0.1266,,,no_baseline,2.1908,,,no_baseline,66948,1.5256
HouseTwenty,0.9832,,,no_baseline,0.1241,,,no_baseline,0.5425,,,no_baseline,66948,1.5256
InsectEPGRegularTrain,0.996,,,no_baseline,0.1329,,,no_baseline,0.7914,,,no_baseline,67022,1.5258
InsectEPGSmallTrain,0.8514,,,no_baseline,0.4256,,,no_baseline,0.619,,,no_baseline,67022,1.5258
MelbournePedestrian,0.902,,,no_baseline,0.3777,,,no_baseline,0.1737,,,no_baseline,67540,1.5278
MixedShapesRegularTrain,0.9736,,,no_baseline,0.1814,,,no_baseline,0.4962,,,no_baseline,67170,1.5264
