dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
Worms,0.6753,0.7662,-0.0909,loss,0.853,1.5027,-0.6497,win,0.7915,3.1133,-2.3218,loss,61370,1.5011
WormsTwoClass,0.5844,0.7065,-0.1221,loss,0.8511,1.8387,-0.9876,win,0.8532,4.3009,-3.4477,loss,61148,1.5003
Yoga,0.8977,0.9031,-0.0054,loss,0.2604,0.5236,-0.2632,win,1.5167,6.6224,-5.1057,loss,61148,1.5003
ACSF1,0.82,,,no_baseline,0.6896,,,no_baseline,-0.3879,,,no_baseline,61740,1.5025
AllGestureWiimoteX,0.7471,,,no_baseline,0.894,,,no_baseline,1.9541,,,no_baseline,61740,1.5025
AllGestureWiimoteY,0.7657,,,no_baseline,0.8524,,,no_baseline,1.9296,,,no_baseline,61740,1.5025
AllGestureWiimoteZ,0.7629,,,no_baseline,0.8681,,,no_baseline,1.6677,,,no_baseline,61740,1.5025
BME,0.9733,,,no_baseline,0.1296,,,no_baseline,0.2417,,,no_baseline,61222,1.5006
Chinatown,0.9825,,,no_baseline,0.1156,,,no_baseline,-0.0498,,,no_baseline,61148,1.5003
Crop,0.7427,,,no_baseline,0.9109,,,no_baseline,0.2148,,,no_baseline,62776,1.5065
DodgerLoopDay,0.4875,,,no_baseline,1.4481,,,no_baseline,0.2037,,,no_baseline,61518,1.5017
DodgerLoopGame,0.8116,,,no_baseline,0.4336,,,no_baseline,0.3346,,,no_baseline,61148,1.5003
DodgerLoopWeekend,0.8406,,,no_baseline,0.3656,,,no_baseline,0.0277,,,no_baseline,61148,1.5003
EOGHorizontalSignal,0.5773,,,no_baseline,1.4177,,,no_baseline,2.1878,,,no_baseline,61888,1.5031
EOGVerticalSignal,0.4862,,,no_baseline,1.7437,,,no_baseline,2.117,,,no_baseline,61888,1.5031
EthanolLevel,0.766,,,no_baseline,0.6109,,,no_baseline,0.7971,,,no_baseline,61296,1.5009
FreezerRegularTrain,0.9951,,,no_baseline,0.0824,,,no_baseline,0.5478,,,no_baseline,61148,1.5003
FreezerSmallTrain,0.674,,,no_baseline,0.8428,,,no_baseline,0.3356,,,no_baseline,61148,1.5003
Fungi,0.8817,,,no_baseline,0.4372,,,no_baseline,0.2305,,,no_baseline,62332,1.5048
GestureMidAirD1,0.7077,,,no_baseline,0.9794,,,no_baseline,1.8829,,,no_baseline,62924,1.507
GestureMidAirD2,0.6538,,,no_baseline,1.0487,,,no_baseline,1.6407,,,no_baseline,62924,1.507
GestureMidAirD3,0.2923,,,no_baseline,2.2126,,,no_baseline,1.133,,,no_baseline,62924,1.507
GesturePebbleZ1,0.9244,,,no_baseline,0.3119,,,no_baseline,1.5599,,,no_baseline,61444,1.5014
GesturePebbleZ2,0.8797,,,no_baseline,0.4041,,,no_baseline,1.5417,,,no_baseline,61444,1.5014
GunPointAgeSpan,0.9652,,,no_baseline,0.1209,,,no_baseline,0.758,,,no_baseline,61148,1.5003
GunPointMaleVersusFemale,0.9937,,,no_baseline,0.0808,,,no_baseline,0.1001,,,no_baseline,61148,1.5003
GunPointOldVersusYoung,0.981,,,no_baseline,0.1025,,,no_baseline,0.4518,,,no_baseline,61148,1.5003
HouseTwenty,0.916,,,no_baseline,0.2248,,,no_baseline,0.9739,,,no_baseline,61148,1.5003
InsectEPGRegularTrain,0.9639,,,no_baseline,0.214,,,no_baseline,1.1445,,,no_baseline,61222,1.5006
InsectEPGSmallTrain,0.6386,,,no_baseline,0.924,,,no_baseline,0.5136,,,no_baseline,61222,1.5006
MelbournePedestrian,0.9,,,no_baseline,0.3991,,,no_baseline,0.2393,,,no_baseline,61740,1.5025
MixedShapesRegularTrain,0.9501,,,no_baseline,0.2238,,,no_baseline,-0.065,,,no_baseline,61370,1.5011
MixedShapesSmallTrain,0.8511,,,no_baseline,0.5095,,,no_baseline,1.1701,,,no_baseline,61370,1.5011
PLAID,0.8454,,,no_baseline,0.5362,,,no_baseline,1.8397,,,no_baseline,61814,1.5028
PickupGestureWiimoteZ,0.76,,,no_baseline,0.7802,,,no_baseline,0.9658,,,no_baseline,61740,1.5025
PigAirwayPressure,0.0385,,,no_baseline,3.8494,,,no_baseline,0.1617,,,no_baseline,64848,1.5144
PigArtPressure,0.4663,,,no_baseline,1.7451,,,no_baseline,0.4639,,,no_baseline,64848,1.5144
PigCVP,0.3077,,,no_baseline,2.6513,,,no_baseline,0.7086,,,no_baseline,64848,1.5144
PowerCons,0.9667,,,no_baseline,0.1508,,,no_baseline,0.286,,,no_baseline,61148,1.5003
Rock,0.8,,,no_baseline,0.5517,,,no_baseline,0.6323,,,no_baseline,61296,1.5009
SemgHandGenderCh2,0.8983,,,no_baseline,0.2805,,,no_baseline,1.1896,,,no_baseline,61148,1.5003
SemgHandMovementCh2,0.5,,,no_baseline,1.3795,,,no_baseline,0.929,,,no_baseline,61444,1.5014
SemgHandSubjectCh2,0.82,,,no_baseline,0.5395,,,no_baseline,1.211,,,no_baseline,61370,1.5011
ShakeGestureWiimoteZ,0.9,,,no_baseline,0.5393,,,no_baseline,1.0647,,,no_baseline,61740,1.5025
SmoothSubspace,0.9333,,,no_baseline,0.2371,,,no_baseline,0.275,,,no_baseline,61222,1.5006
UMD,0.9514,,,no_baseline,0.1797,,,no_baseline,0.1949,,,no_baseline,61222,1.5006
