dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
EOGHorizontalSignal,0.5221,,,no_baseline,1.6589,,,no_baseline,3.7568,,,no_baseline,57728,1.4849
EOGVerticalSignal,0.5138,,,no_baseline,1.6556,,,no_baseline,3.0917,,,no_baseline,57728,1.4849
EthanolLevel,0.726,,,no_baseline,0.6016,,,no_baseline,-0.8857,,,no_baseline,57136,1.4827
FreezerRegularTrain,0.986,,,no_baseline,0.0974,,,no_baseline,4.1431,,,no_baseline,56988,1.4821
FreezerSmallTrain,0.6796,,,no_baseline,0.8799,,,no_baseline,2.3924,,,no_baseline,56988,1.4821
Fungi,1.0,,,no_baseline,0.1117,,,no_baseline,1.4488,,,no_baseline,58172,1.4867
GestureMidAirD1,0.7231,,,no_baseline,1.0688,,,no_baseline,2.7021,,,no_baseline,58764,1.4889
GestureMidAirD2,0.6077,,,no_baseline,1.1878,,,no_baseline,2.1294,,,no_baseline,58764,1.4889
GestureMidAirD3,0.2615,,,no_baseline,2.4038,,,no_baseline,2.112,,,no_baseline,58764,1.4889
GesturePebbleZ1,0.9186,,,no_baseline,0.2918,,,no_baseline,1.6091,,,no_baseline,57284,1.4832
GesturePebbleZ2,0.9114,,,no_baseline,0.3435,,,no_baseline,1.6013,,,no_baseline,57284,1.4832
GunPointAgeSpan,0.9842,,,no_baseline,0.1001,,,no_baseline,-0.5622,,,no_baseline,56988,1.4821
GunPointMaleVersusFemale,0.9842,,,no_baseline,0.0988,,,no_baseline,3.7736,,,no_baseline,56988,1.4821
GunPointOldVersusYoung,0.9778,,,no_baseline,0.1168,,,no_baseline,1.5209,,,no_baseline,56988,1.4821
HouseTwenty,0.9748,,,no_baseline,0.1269,,,no_baseline,3.6094,,,no_baseline,56988,1.4821
InsectEPGRegularTrain,0.9639,,,no_baseline,0.1719,,,no_baseline,2.035,,,no_baseline,57062,1.4824
InsectEPGSmallTrain,0.9518,,,no_baseline,0.1998,,,no_baseline,2.3429,,,no_baseline,57062,1.4824
MelbournePedestrian,0.893,,,no_baseline,0.3816,,,no_baseline,0.5307,,,no_baseline,57580,1.4843
MixedShapesRegularTrain,0.9476,,,no_baseline,0.2304,,,no_baseline,1.0273,,,no_baseline,57210,1.4829
MixedShapesSmallTrain,0.8713,,,no_baseline,0.4188,,,no_baseline,1.8396,,,no_baseline,57210,1.4829
PLAID,0.905,,,no_baseline,0.373,,,no_baseline,2.0971,,,no_baseline,57654,1.4846
PickupGestureWiimoteZ,0.76,,,no_baseline,0.8408,,,no_baseline,1.1359,,,no_baseline,57580,1.4843
PigAirwayPressure,0.0721,,,no_baseline,3.8833,,,no_baseline,0.8342,,,no_baseline,60688,1.4962
PigArtPressure,0.8606,,,no_baseline,0.662,,,no_baseline,1.3144,,,no_baseline,60688,1.4962
PigCVP,0.7404,,,no_baseline,1.2695,,,no_baseline,2.0236,,,no_baseline,60688,1.4962
PowerCons,0.9444,,,no_baseline,0.1657,,,no_baseline,1.7718,,,no_baseline,56988,1.4821
Rock,0.56,,,no_baseline,0.9416,,,no_baseline,2.7888,,,no_baseline,57136,1.4827
SemgHandGenderCh2,0.895,,,no_baseline,0.2444,,,no_baseline,3.8306,,,no_baseline,56988,1.4821
SemgHandMovementCh2,0.5489,,,no_baseline,1.1878,,,no_baseline,2.7808,,,no_baseline,57284,1.4832
SemgHandSubjectCh2,0.88,,,no_baseline,0.4231,,,no_baseline,3.4974,,,no_baseline,57210,1.4829
ShakeGestureWiimoteZ,0.9,,,no_baseline,0.3865,,,no_baseline,1.8105,,,no_baseline,57580,1.4843
SmoothSubspace,0.9733,,,no_baseline,0.1201,,,no_baseline,-0.0583,,,no_baseline,57062,1.4824
UMD,0.9931,,,no_baseline,0.1047,,,no_baseline,2.2549,,,no_baseline,57062,1.4824
