dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
UWaveGestureLibraryX,0.792,0.8099,-0.0179,loss,0.6826,1.5956,-0.913,win,1.9906,4.3044,-2.3138,loss,266777,3.4727
UWaveGestureLibraryY,0.7024,0.7528,-0.0504,loss,0.8705,1.8851,-1.0146,win,1.6082,4.101,-2.4928,loss,266777,3.4727
UWaveGestureLibraryZ,0.7085,0.7432,-0.0347,loss,0.7923,1.9758,-1.1835,win,1.5698,4.6466,-3.0768,loss,266777,3.4727
Wafer,0.9972,0.998,-0.0008,tie,0.0763,0.017,0.0593,loss,0.7678,1.1361,-0.3683,loss,266003,3.4698
Wine,0.5,0.8185,-0.3185,loss,0.6938,0.9499,-0.2561,win,0.0279,26.9638,-26.9359,loss,266003,3.4698
WordSynonyms,0.5784,0.7417,-0.1633,loss,1.5944,1.8361,-0.2417,win,2.1969,3.0425,-0.8456,loss,268970,3.4811
Worms,0.7273,0.7662,-0.0389,loss,0.7044,1.5027,-0.7983,win,2.1482,3.1133,-0.9651,loss,266390,3.4713
WormsTwoClass,0.7143,0.7065,0.0078,win,0.5523,1.8387,-1.2864,win,1.7425,4.3009,-2.5584,loss,266003,3.4698
Yoga,0.7493,0.9031,-0.1538,loss,0.5005,0.5236,-0.0231,win,2.6168,6.6224,-4.0056,loss,266003,3.4698
ACSF1,0.87,,,no_baseline,0.5551,,,no_baseline,-0.9568,,,no_baseline,267035,3.4737
AllGestureWiimoteX,0.6371,,,no_baseline,1.1657,,,no_baseline,1.8839,,,no_baseline,267035,3.4737
AllGestureWiimoteY,0.7571,,,no_baseline,0.8518,,,no_baseline,2.2423,,,no_baseline,267035,3.4737
AllGestureWiimoteZ,0.6086,,,no_baseline,1.1047,,,no_baseline,2.0932,,,no_baseline,267035,3.4737
BME,1.0,,,no_baseline,0.1006,,,no_baseline,1.4987,,,no_baseline,266132,3.4703
Chinatown,0.9767,,,no_baseline,0.1388,,,no_baseline,0.3585,,,no_baseline,266003,3.4698
Crop,0.7105,,,no_baseline,1.0203,,,no_baseline,0.844,,,no_baseline,268841,3.4806
DodgerLoopDay,0.5,,,no_baseline,1.4726,,,no_baseline,1.4298,,,no_baseline,266648,3.4722
DodgerLoopGame,0.8043,,,no_baseline,0.438,,,no_baseline,1.0274,,,no_baseline,266003,3.4698
DodgerLoopWeekend,0.9638,,,no_baseline,0.2052,,,no_baseline,0.9652,,,no_baseline,266003,3.4698
