dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
FordA,0.9848,0.9541,0.0307,win,0.1158,0.4398,-0.324,win,0.491,2.7146,-2.2236,loss,505299,4.4116
FordB,0.8284,0.8499,-0.0215,loss,0.4042,1.4783,-1.0741,win,1.1476,1.6448,-0.4972,loss,505299,4.4116
GunPoint,1.0,0.9853,0.0147,win,0.1193,0.0533,0.066,loss,0.3859,4.0108,-3.6249,loss,505299,4.4116
Ham,0.6571,0.7086,-0.0515,loss,0.6687,1.7929,-1.1242,win,2.2465,3.9279,-1.6814,loss,505299,4.4116
HandOutlines,0.9135,0.9476,-0.0341,loss,0.2701,0.3636,-0.0935,win,3.0234,12.7111,-9.6877,loss,505299,4.4116
Haptics,0.4708,0.524,-0.0532,loss,1.5066,3.2084,-1.7018,win,2.4036,5.9916,-3.588,loss,505686,4.4131
Herring,0.6562,0.5781,0.0781,win,0.7307,3.3086,-2.5779,win,2.1145,4.6122,-2.4977,loss,505299,4.4116
InlineSkate,0.4255,0.4913,-0.0658,loss,1.5043,2.5766,-1.0723,win,1.9259,8.1641,-6.2382,loss,505944,4.4141
InsectWingbeatSound,0.4495,0.6146,-0.1651,loss,1.5309,2.598,-1.0671,win,0.7857,2.7342,-1.9485,loss,506460,4.416
ItalyPowerDemand,0.931,0.9506,-0.0196,loss,0.2164,0.5572,-0.3408,win,0.5371,4.1634,-3.6263,loss,505299,4.4116
LargeKitchenAppliances,0.8933,0.9013,-0.008,loss,0.3366,1.1387,-0.8021,win,1.4631,9.5087,-8.0456,loss,505428,4.4121
Lightning2,0.7869,0.8557,-0.0688,loss,0.4743,0.9113,-0.437,win,1.311,5.3802,-4.0692,loss,505299,4.4116
Lightning7,0.7671,0.8274,-0.0603,loss,0.6726,0.9538,-0.2812,win,1.2597,4.2526,-2.9929,loss,505944,4.4141
Mallat,0.9446,0.9688,-0.0242,loss,0.3144,0.1333,0.1811,loss,2.6361,6.7384,-4.1023,loss,506073,4.4146
Meat,0.85,0.9867,-0.1367,loss,0.391,0.0539,0.3371,loss,-16.3776,6.1908,-22.5684,loss,505428,4.4121
MedicalImages,0.7618,0.8021,-0.0403,loss,0.7295,1.3284,-0.5989,win,1.4069,2.8937,-1.4868,loss,506331,4.4156
MiddlePhalanxOutlineAgeGroup,0.6169,0.5221,0.0948,win,0.9157,4.9601,-4.0444,win,0.494,0.9851,-0.4911,loss,505428,4.4121
MiddlePhalanxOutlineCorrect,0.7835,0.8103,-0.0268,loss,0.4594,1.2175,-0.7581,win,1.7667,2.4532,-0.6865,loss,505299,4.4116
MiddlePhalanxTW,0.5974,0.5104,0.087,win,1.0902,4.0946,-3.0044,win,0.5338,3.4,-2.8662,loss,505815,4.4136
MoteStrain,0.9089,0.9018,0.0071,win,0.2662,0.6772,-0.411,win,0.5432,3.5563,-3.0131,loss,505299,4.4116
NonInvasiveFetalECGThorax1,0.9374,0.9511,-0.0137,loss,0.3803,0.2659,0.1144,loss,5.632,-2.2634,7.8954,win,510459,4.4313
